0.000000	0.060302
0.100000	0.065353
0.200000	0.070689
0.300000	0.076310
0.400000	0.082216
0.500000	0.088405
0.600000	0.094871
0.700000	0.101609
0.800000	0.108614
0.900000	0.115877
1.000000	0.123390
1.100000	0.131142
1.200000	0.139124
1.300000	0.147324
1.400000	0.155731
1.500000	0.164332
1.600000	0.173116
1.700000	0.182071
1.800000	0.191184
1.900000	0.200444
2.000000	0.209839
2.100000	0.219358
2.200000	0.228990
2.300000	0.238725
2.400000	0.248551
2.500000	0.258461
2.600000	0.268444
2.700000	0.278492
2.800000	0.288596
2.900000	0.298749
3.000000	0.308943
3.100000	0.319171
3.200000	0.329426
3.300000	0.339701
3.400000	0.349991
3.500000	0.360289
3.600000	0.370590
3.700000	0.380888
3.800000	0.391178
3.900000	0.401454
4.000000	0.411711
4.100000	0.421945
4.200000	0.432150
4.300000	0.442322
4.400000	0.452457
4.500000	0.462548
4.600000	0.472593
4.700000	0.482586
4.800000	0.492523
4.900000	0.502401
5.000000	0.512214
5.100000	0.521959
5.200000	0.531631
5.300000	0.541227
5.400000	0.550744
5.500000	0.560176
5.600000	0.569522
5.700000	0.578776
5.800000	0.587936
5.900000	0.597000
6.000000	0.605962
6.100000	0.614821
6.200000	0.623574
6.300000	0.632218
6.400000	0.640751
6.500000	0.649170
6.600000	0.657473
6.700000	0.665658
6.800000	0.673724
6.900000	0.681667
7.000000	0.689488
7.100000	0.697184
7.200000	0.704755
7.300000	0.712198
7.400000	0.719514
7.500000	0.726702
7.600000	0.733761
7.700000	0.740690
7.800000	0.747489
7.900000	0.754159
8.000000	0.760699
8.100000	0.767109
8.200000	0.773390
8.300000	0.779541
8.400000	0.785564
8.500000	0.791460
8.600000	0.797228
8.700000	0.802870
8.800000	0.808386
8.900000	0.813778
9.000000	0.819048
9.100000	0.824195
9.200000	0.829221
9.300000	0.834129
9.400000	0.838919
9.500000	0.843592
9.600000	0.848151
9.700000	0.852596
9.800000	0.856931
9.900000	0.861155
10.000000	0.865272
10.100000	0.869282
10.200000	0.873189
10.300000	0.876992
10.400000	0.880695
10.500000	0.884299
10.600000	0.887806
10.700000	0.891219
10.800000	0.894538
10.900000	0.897766
11.000000	0.900904
11.100000	0.903955
11.200000	0.906921
11.300000	0.909803
11.400000	0.912603
11.500000	0.915323
11.600000	0.917965
11.700000	0.920531
11.800000	0.923023
11.900000	0.925442
12.000000	0.927790
12.100000	0.930069
12.200000	0.932281
12.300000	0.934427
12.400000	0.936509
12.500000	0.938529
12.600000	0.940488
12.700000	0.942388
12.800000	0.944230
12.900000	0.946017
13.000000	0.947749
13.100000	0.949428
13.200000	0.951056
13.300000	0.952633
13.400000	0.954162
13.500000	0.955643
13.600000	0.957079
13.700000	0.958469
13.800000	0.959817
13.900000	0.961122
14.000000	0.962386
14.100000	0.963611
14.200000	0.964797
14.300000	0.965945
14.400000	0.967057
14.500000	0.968134
14.600000	0.969177
14.700000	0.970186
14.800000	0.971164
14.900000	0.972110
15.000000	0.973025
15.100000	0.973912
15.200000	0.974770
15.300000	0.975600
15.400000	0.976403
15.500000	0.977181
15.600000	0.977934
15.700000	0.978662
15.800000	0.979366
15.900000	0.980048
16.000000	0.980708
16.100000	0.981346
16.200000	0.981963
16.300000	0.982561
16.400000	0.983138
16.500000	0.983697
16.600000	0.984238
16.700000	0.984761
16.800000	0.985267
16.900000	0.985756
17.000000	0.986229
17.100000	0.986687
17.200000	0.987130
17.300000	0.987558
17.400000	0.987972
17.500000	0.988372
17.600000	0.988759
