0.000000	0.080402
0.100000	0.081800
0.200000	0.083061
0.300000	0.084174
0.400000	0.085135
0.500000	0.085936
0.600000	0.086574
0.700000	0.087044
0.800000	0.087347
0.900000	0.087480
1.000000	0.087447
1.100000	0.087249
1.200000	0.086891
1.300000	0.086377
1.400000	0.085713
1.500000	0.084908
1.600000	0.083969
1.700000	0.082903
1.800000	0.081722
1.900000	0.080432
2.000000	0.079046
2.100000	0.077571
2.200000	0.076017
2.300000	0.074395
2.400000	0.072714
2.500000	0.070982
2.600000	0.069209
2.700000	0.067402
2.800000	0.065569
2.900000	0.063719
3.000000	0.061858
3.100000	0.059992
3.200000	0.058127
3.300000	0.056269
3.400000	0.054423
3.500000	0.052593
3.600000	0.050784
3.700000	0.048998
3.800000	0.047240
3.900000	0.045512
4.000000	0.043816
4.100000	0.042155
4.200000	0.040531
4.300000	0.038944
4.400000	0.037396
4.500000	0.035889
4.600000	0.034423
4.700000	0.032998
4.800000	0.031615
4.900000	0.030274
5.000000	0.028975
5.100000	0.027718
5.200000	0.026502
5.300000	0.025328
5.400000	0.024195
5.500000	0.023102
5.600000	0.022049
5.700000	0.021035
5.800000	0.020059
5.900000	0.019121
6.000000	0.018220
6.100000	0.017354
6.200000	0.016523
6.300000	0.015726
6.400000	0.014962
6.500000	0.014230
6.600000	0.013530
6.700000	0.012859
6.800000	0.012218
6.900000	0.011605
7.000000	0.011019
7.100000	0.010460
7.200000	0.009926
7.300000	0.009416
7.400000	0.008930
7.500000	0.008467
7.600000	0.008026
7.700000	0.007605
7.800000	0.007205
7.900000	0.006824
8.000000	0.006462
8.100000	0.006117
8.200000	0.005790
8.300000	0.005478
8.400000	0.005182
8.500000	0.004902
8.600000	0.004635
8.700000	0.004382
8.800000	0.004142
8.900000	0.003914
9.000000	0.003698
9.100000	0.003493
9.200000	0.003299
9.300000	0.003116
9.400000	0.002942
9.500000	0.002777
9.600000	0.002621
9.700000	0.002473
9.800000	0.002334
9.900000	0.002202
10.000000	0.002077
10.100000	0.001958
10.200000	0.001847
10.300000	0.001741
10.400000	0.001641
10.500000	0.001547
10.600000	0.001458
10.700000	0.001374
10.800000	0.001295
10.900000	0.001220
11.000000	0.001149
11.100000	0.001082
11.200000	0.001020
11.300000	0.000960
11.400000	0.000904
11.500000	0.000851
11.600000	0.000801
11.700000	0.000754
11.800000	0.000710
11.900000	0.000668
12.000000	0.000629
12.100000	0.000592
12.200000	0.000557
12.300000	0.000524
12.400000	0.000493
12.500000	0.000464
12.600000	0.000436
12.700000	0.000411
12.800000	0.000386
12.900000	0.000363
13.000000	0.000342
13.100000	0.000321
13.200000	0.000302
13.300000	0.000284
13.400000	0.000267
13.500000	0.000251
13.600000	0.000236
13.700000	0.000222
13.800000	0.000209
13.900000	0.000196
14.000000	0.000184
14.100000	0.000173
14.200000	0.000163
14.300000	0.000153
14.400000	0.000144
14.500000	0.000135
14.600000	0.000127
14.700000	0.000119
14.800000	0.000112
14.900000	0.000105
15.000000	0.000099
15.100000	0.000093
15.200000	0.000087
15.300000	0.000082
15.400000	0.000077
15.500000	0.000073
15.600000	0.000068
15.700000	0.000064
15.800000	0.000060
15.900000	0.000056
16.000000	0.000053
16.100000	0.000050
16.200000	0.000047
16.300000	0.000044
16.400000	0.000041
16.500000	0.000039
16.600000	0.000036
16.700000	0.000034
16.800000	0.000032
16.900000	0.000030
17.000000	0.000028
17.100000	0.000027
17.200000	0.000025
17.300000	0.000024
17.400000	0.000022
17.500000	0.000021
17.600000	0.000019
17.700000	0.000018
17.800000	0.000017
17.900000	0.000016
18.000000	0.000015
18.100000	0.000014
18.200000	0.000013
18.300000	0.000013
18.400000	0.000012
18.500000	0.000011
18.600000	0.000010
18.700000	0.000010
18.800000	0.000009
18.900000	0.000009
19.000000	0.000008
19.100000	0.000008
19.200000	0.000007
19.300000	0.000007
19.400000	0.000006
19.500000	0.000006
19.600000	0.000006
19.700000	0.000005
19.800000	0.000005
19.900000	0.000005
20.000000	0.000004
20.100000	0.000004
20.200000	0.000004
20.300000	0.000004
20.400000	0.000003
20.500000	0.000003
20.600000	0.000003
20.700000	0.000003
20.800000	0.000003
20.900000	0.000002
21.000000	0.000002
21.100000	0.000002
21.200000	0.000002
21.300000	0.000002
21.400000	0.000002
21.500000	0.000002
21.600000	0.000002
21.700000	0.000001
21.800000	0.000001
21.900000	0.000001
22.000000	0.000001
22.100000	0.000001
22.200000	0.000001
22.300000	0.000001
22.400000	0.000001
